Year,IntC3star,ExtBF,IntP,ExtFodder,ExtC3star,IntCF,IntC3oil,ExtP,Abandoned,IntC3C,Urban,ExtC4,UL,IntC4,VExtP,Agrovoltaic,ExtC3C,ExtC3fruitveg,ExtCF,Solar,AF,MW,IntBF,BioenergyG1,BioenergyG2,IntC3fruitveg,IntFodder,ExtC3puls,CW,ExtC3oil
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
